missing,method,mean,std,min,max,median
0.01,rmean,0.5711608468061643,3.205699957580735,0.08336456303402497,33.44001109989997,0.16368121841386674
0.01,last,0.13600572149672593,0.0381877143894272,0.06516896057688552,0.4930080202114181,0.13107237634266267
0.01,next,0.15156474997810693,0.04638899012306153,0.06779734011616995,0.500357057795141,0.14574493723899007
0.01,linear_interp,0.08502953708013775,0.03478144349764101,0.028832986384326815,0.4331819180356837,0.0788363583227349
0.01,quadratic_interp,0.5051287100376792,3.2066315745617464,0.03322863221297285,33.36359552089339,0.07896285428624772
0.01,spline,0.08487789757745315,0.029622708117728828,0.0338467526857602,0.47183558611525495,0.07965854036904074
0.01,knn,0.09895410876140041,0.04538409330587914,0.041108692424998226,0.5991935465922331,0.09135498284367012
0.01,kalman,0.08996429991995657,0.030327188700010742,0.032657223048995584,0.2372303583085035,0.08486165845031926
0.01,matrix_estimation,0.13314029069954147,0.07373592429732183,0.054943763190735614,0.8683025856149591,0.12310270625933283
0.01,arima,0.10664244712787996,0.02831535557541113,0.04339017090879133,0.29465659633445274,0.10283402231353458
0.05,rmean,0.5152036869040274,1.2968900806876615,0.12230735867251945,7.267196914424303,0.16794789571433105
0.05,last,0.13955167319148618,0.016235145594408806,0.10425558960588824,0.23500855800355125,0.13762745376383276
0.05,next,0.15463321363762003,0.018342317696984935,0.10171480864857174,0.2228863653822893,0.15250026728155847
0.05,linear_interp,0.08638066124536187,0.014691498990403272,0.051415203081025325,0.16799155169987032,0.08435231996486911
0.05,quadratic_interp,0.4352625089051843,1.3020226782001887,0.05353239862031643,7.1664031133587835,0.08467158595665909
0.05,spline,0.08622799969455257,0.012928754071306836,0.05575768948158857,0.1899703008499783,0.08473649297560523
0.05,knn,0.10088883158571026,0.01930447388799216,0.06377320968705677,0.22176594098031188,0.09739746974794199
0.05,kalman,0.09248475324368681,0.01375051964498818,0.05669620981348996,0.1407057853783475,0.09132732448824232
0.05,matrix_estimation,0.13325218689304716,0.0280113206591029,0.09176287150761799,0.2927933484378953,0.12644013568707776
0.05,arima,0.10642478584867791,0.012747387090817169,0.07603762308101286,0.15563193066430298,0.10544980560672332
0.1,rmean,0.45553844349171163,0.7472860265973456,0.13575106542254353,3.8674238778057703,0.18963102567080717
0.1,last,0.14339855824701417,0.010846474892619284,0.11578926198712902,0.191905713501144,0.14298212260270565
0.1,next,0.15883024136037843,0.013779255034518358,0.1209101101217966,0.20517345497463157,0.15818399619056173
0.1,linear_interp,0.08877930171859179,0.010158233800097666,0.06265372612107524,0.13255457516099262,0.08824607648716613
0.1,quadratic_interp,0.3210928350888157,0.739211467227196,0.06265248066706715,3.6746036863563774,0.09064327512140238
0.1,spline,0.09110537835422271,0.010666955175845254,0.06417204420771266,0.1759885358403105,0.08949017800377237
0.1,knn,0.10366150774834443,0.012565138759970285,0.07410019901574384,0.16632011616321138,0.1021899846546099
0.1,kalman,0.09647784052164642,0.0101090230391382,0.06808459815993846,0.12664955942130035,0.09619273994461847
0.1,matrix_estimation,0.13300041734532872,0.015126711743400613,0.10044224527770239,0.19778046498274476,0.13039224933343124
0.1,arima,0.10825476101665756,0.009277384055930657,0.08369309317639421,0.14161025175830383,0.10775519150479591
0.15,rmean,0.5328704138493474,0.6029169382099978,0.14951446043039485,2.952440186339884,0.2884636620602161
0.15,last,0.14903451483302943,0.009245237597216521,0.12012872021886346,0.18117159237935257,0.14834676552877704
0.15,next,0.1652970905851281,0.01251170296244225,0.13136804501622995,0.2088467394930845,0.16501641375118042
0.15,linear_interp,0.0936196330084877,0.009118821969348125,0.06786824307759706,0.14022193317311515,0.09332999994432273
0.15,quadratic_interp,0.336268502751455,0.5956134604220525,0.07706810505420363,2.7870877014138244,0.0984154642573856
0.15,spline,1.0858482446852817e+21,2.4256012426459713e+22,0.0774299571392334,5.429241223426408e+23,0.09577197496720838
0.15,knn,0.10950182910797535,0.010462552316578493,0.08179634505772464,0.1593318332462207,0.10860394218718405
0.15,kalman,0.10377630612789689,0.009090907515289797,0.07864135962507203,0.1350888947282113,0.1030946709184493
0.15,matrix_estimation,0.13699026849849735,0.013584505119182615,0.10820878466395535,0.20499381269944922,0.134748626322993
0.15,arima,1616.825203281581,36114.65681214255,0.08984619462427294,808357.1489089518,0.11091967490359987
0.2,rmean,0.6540439949004769,0.5392429174646217,0.17441642292621548,2.726900109419506,0.44175979944122135
0.2,last,0.15543245847156872,0.009112609092504685,0.13296496685360817,0.19680081081452938,0.1549220285416757
0.2,next,0.16965224181656816,0.010260570870652415,0.13460361478979013,0.19978480714277788,0.1693291425789324
0.2,linear_interp,0.09755651939845333,0.008060271728527241,0.07850478605103868,0.13596583501052104,0.0972287912049427
0.2,quadratic_interp,0.3415715091834263,0.5088467345800219,0.0833176160689342,2.199479690404797,0.10743955650155318
0.2,spline,0.749968284422043,13.319883435169004,0.08392196043044636,297.42638938514176,0.10214062660324033
0.2,knn,0.11425122778237619,0.009415809666157373,0.09404466572680993,0.15728973323512474,0.11325984506467268
0.2,kalman,0.11023589373810903,0.007895342813307739,0.0887751133462962,0.13503583954581372,0.10992139771090076
0.2,matrix_estimation,0.13988496036670994,0.010794279358596266,0.11609293055536865,0.19192191776844597,0.1382709073153412
0.2,arima,0.11446030940482169,0.006848447005481225,0.09779930693945348,0.14686072221489077,0.11464418576896362
0.25,rmean,0.8514776984645361,0.5256529199115701,0.20543810440392912,2.6448474108004696,0.6449670029751653
0.25,last,0.1615937629164473,0.008506751385184946,0.14120378384703144,0.19227120038159673,0.16079646835344164
0.25,next,0.17690212482024392,0.0099037111511988,0.15231685156220065,0.20806743292683214,0.17663922164928114
0.25,linear_interp,0.10351576166464567,0.008030480772899803,0.07784603528213559,0.13688866611128786,0.1033662256118191
0.25,quadratic_interp,0.38566084256924865,0.4882346884991729,0.08351047447861468,2.090692924092205,0.12161829680718016
0.25,spline,342.06281242233615,6357.045432829851,0.08831994431772666,140107.94639528697,0.11242809614587693
0.25,knn,0.12074033218700884,0.008976416428204407,0.08991831385887733,0.15675645797670867,0.12023270069470589
