missing,method,mean,std,min,max,median
0.01,rmean,0.4618176454807821,2.652193084296063,0.06823911580486769,24.617015449117936,0.16689089108399316
0.01,last,0.1404052815372259,0.03212764811582039,0.071011625796677,0.2809447287706177,0.13625613805226242
0.01,next,0.15236152757581883,0.04303162676331757,0.06988221752500041,0.31117739510510356,0.143544926889213
0.01,linear_interp,0.09204542516691792,0.0290948729802273,0.030885006005016098,0.22836280048250449,0.08907517558501805
0.01,quadratic_interp,0.3842106948824862,2.652091165595505,0.03204520375471187,24.53303705372088,0.08365166523969608
0.01,spline,0.08741700102631889,0.022206823551973325,0.034468898979501186,0.17795480673468939,0.08459794715677653
0.01,knn,0.1068740703384729,0.03671467426769792,0.039999266497656914,0.3463681353679336,0.10284326853591202
0.01,kalman,0.09913039248339545,0.02858952816869553,0.03524336893054791,0.22619814147520714,0.09671929857675571
0.01,matrix_estimation,0.1360974685081962,0.05892668600288559,0.052749012597759486,0.6644170880128609,0.1269268910868282
0.01,arima,0.11243587433849672,0.027419769278279073,0.04840721929559854,0.21046229167361916,0.10964251187859822
0.05,rmean,0.4702067768138779,1.1961512108386756,0.12367779415224016,7.676724424075528,0.1771022722773503
0.05,last,0.14554344630729907,0.016209339984647422,0.09968332898995524,0.20469070768205275,0.14582638272638765
0.05,next,0.1560456584118478,0.020857388449407335,0.10961526868130662,0.22565701550599598,0.1540738995141846
0.05,linear_interp,0.09555902422467731,0.01453881034340248,0.06361497786658993,0.16601172184633045,0.09407586958731208
0.05,quadratic_interp,0.3807743487168915,1.1924364475955382,0.06292847133087678,7.453716458474359,0.08982260090474176
0.05,spline,0.09118999026056944,0.012869892311273596,0.06436609408256458,0.17273781444529515,0.09005144765178745
0.05,knn,0.11082974786290238,0.017903407081644472,0.07632659228919554,0.2048554253408524,0.10823781937703267
0.05,kalman,0.10338963797104375,0.01429802369994158,0.07040496818006617,0.15388531130215627,0.10177263594400655
0.05,matrix_estimation,0.13840245075636307,0.02581487904805134,0.0863556817491316,0.2888607756082563,0.13363151873486712
0.05,arima,0.11584115634929883,0.01311470934054544,0.07853811795824543,0.1538509421981973,0.11564222353353329
0.1,rmean,0.5679408571006521,0.9432979661725092,0.1517518481939918,4.385363609880501,0.19384261380226736
0.1,last,0.1508298360569328,0.01207883080790268,0.12023392843672692,0.21693840722590327,0.1502044504184397
0.1,next,0.16138130632489617,0.015813009109187703,0.11737456011577563,0.2353242033687842,0.16001085558931552
0.1,linear_interp,0.09990118349880785,0.011763627171145872,0.07211556464688379,0.17577375663643358,0.09861896002823212
0.1,quadratic_interp,0.446735763798592,0.9337447457826663,0.07210918332512109,4.305380644445926,0.09739184871258853
0.1,spline,0.09776491644043848,0.016836777455280554,0.0730926424136418,0.3118004535267499,0.09630332955981985
0.1,knn,0.11597127419737698,0.014516043537992645,0.08436305042816024,0.20479740394117862,0.11396820563814163
0.1,kalman,0.10883130047905741,0.010601596816499593,0.08116886539037443,0.143401102722849,0.10783509872657336
0.1,matrix_estimation,0.14079930178968791,0.018758902490364146,0.10110529339676655,0.23463123491475402,0.13700493494117547
0.1,arima,0.11830853076275887,0.009795134349542468,0.09290822582086139,0.15729413062296974,0.11786156436900656
0.15,rmean,0.5998120847335299,0.7100505434009025,0.15381401015551563,3.3407341003895628,0.2784045863899726
0.15,last,0.15554116391249784,0.010586736519949574,0.131629020797496,0.1990407945970552,0.1552181518585114
0.15,next,0.16479199629296193,0.012914247328296295,0.12567149376530629,0.22164843561809508,0.16353060267439612
0.15,linear_interp,0.10334261430875262,0.009357999084961969,0.08293140803280524,0.1608850327329912,0.10269160177690058
0.15,quadratic_interp,0.4093352779079805,0.6934029451654669,0.07675786562961592,3.0361641816824663,0.10229256446998647
0.15,spline,0.10273629939743384,0.026815853223833442,0.07848433050823395,0.6492500155842371,0.10055368097284337
0.15,knn,0.11973538596691896,0.011206527995458165,0.0948398055229473,0.18338432057074908,0.11845290050109511
0.15,kalman,0.11450395048787433,0.008954779879560889,0.08932384976920607,0.14555938092028664,0.11421368310910665
0.15,matrix_estimation,0.1433390414244882,0.014597280909736467,0.11544720234968345,0.2183165616903652,0.14074898890057191
0.15,arima,0.12086595792715064,0.008347672596032975,0.0985084037330614,0.15275803821309863,0.12038863783765383
0.2,rmean,0.7122202656088261,0.6517082725885749,0.17173310232767558,2.8935893722375408,0.4144777713062393
0.2,last,0.1593411967891428,0.009665626125206888,0.1334154382177809,0.19733493198847268,0.1588461800979719
0.2,next,0.1699600019907251,0.012055664640823742,0.136968771964957,0.217659316031917,0.16940452765689898
0.2,linear_interp,0.10665979386477889,0.009182757960721303,0.08709125119201717,0.15097249277670907,0.10583584302513674
0.2,quadratic_interp,0.43883449742902847,0.6449449982807253,0.08544173504886714,2.523782351648677,0.1079584409627277
0.2,spline,0.28214765417756177,3.6325917956271083,0.08690917374197976,81.3487424377818,0.10600319202376668
