missing,method,mean,std,min,max,median
0.2,next,0.46003236434768346,0.02964535405361209,0.37311397387283257,0.556204090390984,0.4589738679336468
0.2,linear_interp,0.43379122286866056,0.017350617990738063,0.3876010074120179,0.48828034023998956,0.4320271182258818
0.2,quadratic_interp,0.4347157339424605,0.020210752639174445,0.37992263094338824,0.5240711198673026,0.43351187346169345
0.2,spline,3180.4922154276333,64967.313673326506,0.3865894881958586,1448010.6160821852,0.44340947247452256
0.2,knn,0.4419212598441222,0.01768482857250785,0.39190421099381145,0.5033258144176822,0.4419192839417346
0.2,kalman,0.4361494005680321,0.017441432068880686,0.38802445359403814,0.49100646305594625,0.43537087699891847
0.2,matrix_estimation,0.4356174599150888,0.02130920166879541,0.3784827085430496,0.4972024974512134,0.43501540264070304
0.2,arima,0.4477193666914665,0.01640632872283445,0.39981577164401416,0.49333644225337814,0.4474996911738486
0.25,rmean,0.6561154143039605,0.016223762784510355,0.603938811799111,0.7127964552456099,0.655882337514405
0.25,last,0.5188569743106831,0.01956948012334283,0.4756498788734953,0.6071576790838293,0.5159557929467002
0.25,next,0.45525782093319783,0.026960986355559977,0.38953075579925517,0.5906491792322816,0.45222245129604643
0.25,linear_interp,0.420182732859069,0.01337759054479148,0.38637955696910975,0.47325844003251416,0.42002901727950037
0.25,quadratic_interp,0.4218768845193514,0.019048572426991508,0.3708184376827974,0.5587159189851774,0.4195727590784645
0.25,spline,6719.764888703827,150014.29514956707,0.3759638753639391,3357784.758021638,0.4289945697618427
0.25,knn,0.42751548961645913,0.013628749802384073,0.39044699174908226,0.47380647480940463,0.4278257507699924
0.25,kalman,0.4219451555629447,0.013406073231391607,0.3876240178003559,0.47567471585183185,0.4214906352533692
0.25,matrix_estimation,0.43970532700271137,0.02179575742311887,0.38388052470213796,0.5181483746578003,0.4392321985032296
0.25,arima,0.44063013336841933,0.014829522843028697,0.4014160036918731,0.48597292984803725,0.4401232809014558
